node1,node2,directed_BOOLEAN,weight_DOUBLE
1236211144,19272467460,true,1
1236211144,50286791895,true,1
12376336571,51851945936,true,1
1237970688,57048839392,true,1
1241133301,54295654592,true,1
1241613514,56141365867,true,1
1243162482,67610699117,true,1
1243274631,67610699117,true,1
12486805098,26079694411,true,1
12539805827,51665830889,true,1
12550501308,40509634374,true,1
1256876448,1429993141,true,2
1256876448,1560393475,true,4
1256876448,1929875881,true,1
1256876448,2003616263,true,2
1256876448,2293689420,true,1
1256876448,27817698,true,1
1256876448,2977361301,true,1
1256876448,50109298084,true,1
1256876448,50853071350,true,1
1256876448,52745244025,true,1
1256876448,553091308,true,1
1256876448,55558033919,true,1
1256876448,58082963821,true,1
1256876448,59250133317,true,1
1256876448,6827184794,true,1
1256876448,687502207,true,2
1256876448,7163448847,true,2
1256876448,73222501641,true,1
1256876448,74581196580,true,4
12569679525,13521455499,true,1
12569679525,1949382920,true,1
1258722623,10322006202,true,1
1258722623,1256876448,true,2
1258722623,1381895679,true,1
1258722623,3057156623,true,1
1258722623,421808340,true,1
1258722623,556100604,true,1
1258722623,687502207,true,1
12592535635,45464978607,true,1
1261280683,1928680340,true,1
1261280683,3691146947,true,1
12615227915,10322006202,true,1
12615227915,13521455499,true,1
12615227915,1581649755,true,2
12615227915,1949382920,true,5
12615227915,2228821878,true,2
12615227915,34949688229,true,1
12615227915,364081256,true,1
12615227915,44084801472,true,1
12615227915,49551629077,true,1
12615227915,5496840166,true,1
12615227915,55154912773,true,1
12615227915,55558033919,true,1
12615227915,59807915743,true,1
12615227915,61127210528,true,1
12615227915,9454401305,true,2
12730826891,52063150785,true,1
1277358254,282025938,true,1
1286026712,47383976572,true,1
1286763312,48903017308,true,1
1293010687,49745087812,true,1
12966881718,44687134548,true,1
12966881718,73589507372,true,1
12967190682,1684414697,true,1
1299095425,320825758,true,1
1299095425,52063150785,true,1
1299095425,54539779400,true,45
1299095425,58609875175,true,2
1299095425,68120684636,true,1
1299095425,9744811009,true,1
13000190277,1299095425,true,1
13000190277,13521455499,true,1
13000190277,1949382920,true,3
13000190277,35879591141,true,1
13000190277,52153764439,true,1
13000190277,54180539019,true,1
13000190277,5496840166,true,1
13000190277,55558033919,true,1
13013305206,1949382920,true,3
13013305206,307887271,true,1
13013305206,34949688229,true,1
13013305206,4096377293,true,1
13013305206,64856457432,true,1
13013305206,76089981414,true,1
1301735930,26578017908,true,1
1301735930,52063150785,true,1
1303481435,1256876448,true,1
1303481435,56463117828,true,1
1303481435,5760441662,true,1
1304687168,62971439754,true,1
13073414798,3053171007,true,1
13096952741,52715246441,true,1
1310061302,54539779400,true,1
1311381862,32912535458,true,1
1311381862,60515011571,true,1
1314383479,1949382920,true,2
13150466722,52153764439,true,1
13150466722,58175270268,true,1
13150466722,59807915743,true,1
13150466722,994174586,true,1
1319673469,5840322063,true,1
13217792798,57725855438,true,1
1323444664,3069100129,true,5
1323444664,50495861241,true,4
1323444664,62045256287,true,3
1323444664,73222501641,true,1
13248374930,4318435444,true,1
13248374930,51665830889,true,1
1326970877,1576482205,true,1
1326970877,52063150785,true,1
13272976319,5446537076,true,1
1331347752,52620853380,true,1
1331347752,55754820134,true,1
13341971082,59702403165,true,1
1337519944,3036711799,true,1
1337778865,10322006202,true,1
1337778865,1690799144,true,1
1337778865,2980760951,true,1
1337778865,5486364091,true,1
1345483825,57097598929,true,1
13478914993,39789216699,true,1
1349990567,10322006202,true,26
1349990567,1258722623,true,1
1349990567,45498129186,true,1
1349990567,9128714992,true,8
1350338372,61704485970,true,1
1350459817,52063150785,true,2
1350459817,54539779400,true,1
13518000021,1398775624,true,1
13518384167,13521455499,true,1
13518384167,5496840166,true,1
13518384167,556100604,true,1
1352120640,27817698,true,1
13521455499,10322006202,true,1
13521455499,1256876448,true,1
13521455499,13518384167,true,2
13521455499,1381895679,true,1
13521455499,1949382920,true,1
13521455499,2123966786,true,1
13521455499,33278681976,true,1
13521455499,45242888737,true,1
13521455499,49246960793,true,1
13521455499,50296236554,true,1
13521455499,53615379225,true,1
13521455499,54748459238,true,1
